Code,Amphiprion.clarkii,Apogon.rueppellii,Apogon.spp,Austrolabrus.maculatus,Chaetodon.assarius,Chaetodon.plebeius,Chromis.viridis,Chromis.westaustralis,Cirrhilabrus.temminckii,Coris.auricularis,Dascyllus.aruanus,Dascyllus.reticulatus,Labroides.dimidiatus,Parupeneus.spilurus,Pentapodus.nagasakiensis,Pentapodus.vitta,Pomacentrus.milleri,Stegastes.obreptus,Stethojulis.strigiventer,Suezichthys.cyanolaemus,Trachinops.brauni,,SmallSt,SmallOp,Smallyr,SmallLoc,SmallSite
5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Leo's.Is.
5297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Long.Is.
5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Newman.Is.
5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Rat.Is.
5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Stick.Is.
5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Suomi.Is.
5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Wann.Is.
5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Whale.Bay
5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2008,Wallabi,Woody.Is.
5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Beacon.Is.
5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Coral.Patches
5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Dive.Trail
5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Fish.Point
5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Leo's.Is.
5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Long.Is.
5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Newman.Is.
5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Rat.Is.
5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Stick.Is.
5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Suomi.Is.
5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Wann.Is.
5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Whale.Bay
5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Easter,Woody.Is.
5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Beacon.Is.
5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Coral.Patches
5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Dive.Trail
5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Fish.Point
5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Leo's.Is.
5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Long.Is.
5324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Newman.Is.
5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Rat.Is.
5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Stick.Is.
5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Suomi.Is.
5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Wann.Is.
5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Whale.Bay
5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Pelsaert,Woody.Is.
5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Beacon.Is.
5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Coral.Patches
5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Dive.Trail
5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Fish.Point
5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Leo's.Is.
5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Long.Is.
5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Newman.Is.
5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Rat.Is.
5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Stick.Is.
5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Suomi.Is.
5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Wann.Is.
5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Whale.Bay
5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2009,Wallabi,Woody.Is.
5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Beacon.Is.
5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Coral.Patches
5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Dive.Trail
5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Fish.Point
5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Leo's.Is.
5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Long.Is.
5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Newman.Is.
5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Rat.Is.
5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Stick.Is.
5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Suomi.Is.
5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Wann.Is.
5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Whale.Bay
5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Easter,Woody.Is.
5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Beacon.Is.
5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Coral.Patches
5359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Dive.Trail
5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Fish.Point
5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Leo's.Is.
5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Long.Is.
5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Newman.Is.
5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Rat.Is.
5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Stick.Is.
5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Suomi.Is.
5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Wann.Is.
5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Whale.Bay
5369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Pelsaert,Woody.Is.
5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Beacon.Is.
5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Coral.Patches
5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Dive.Trail
5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Fish.Point
5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Leo's.Is.
5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Long.Is.
5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Newman.Is.
5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Rat.Is.
5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Stick.Is.
5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Suomi.Is.
5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Wann.Is.
5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Whale.Bay
5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD1c,2010,Wallabi,Woody.Is.
5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Beacon.Is.
5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Coral.Patches
5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Dive.Trail
5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Fish.Point
5387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Leo's.Is.
5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Long.Is.
5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Newman.Is.
5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Rat.Is.
5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Stick.Is.
5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Suomi.Is.
5393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Wann.Is.
5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Whale.Bay
5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Easter,Woody.Is.
5396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Beacon.Is.
5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Coral.Patches
5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Dive.Trail
5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Fish.Point
5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Leo's.Is.
5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Long.Is.
5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Newman.Is.
5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Rat.Is.
5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Stick.Is.
5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Suomi.Is.
5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Wann.Is.
5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Whale.Bay
5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Pelsaert,Woody.Is.
5409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Beacon.Is.
5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Coral.Patches
5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Dive.Trail
5412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Fish.Point
5413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Leo's.Is.
5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Long.Is.
5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Newman.Is.
5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Rat.Is.
5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Stick.Is.
5418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Suomi.Is.
5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Wann.Is.
5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Whale.Bay
5421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2008,Wallabi,Woody.Is.
5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Beacon.Is.
5423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Coral.Patches
5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Dive.Trail
5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Fish.Point
5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Leo's.Is.
5427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Long.Is.
5428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Newman.Is.
5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Rat.Is.
5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Stick.Is.
5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Suomi.Is.
5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Wann.Is.
5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Whale.Bay
5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,Fished,9EFD3b,2009,Easter,Woody.Is.
5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Beacon.Is.
5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Coral.Patches
5437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Dive.Trail
5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Fish.Point
5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Leo's.Is.
5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Long.Is.
5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Newman.Is.
5442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Rat.Is.
5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Stick.Is.
5444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Suomi.Is.
5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Wann.Is.
5446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Whale.Bay
5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Pelsaert,Woody.Is.
5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Beacon.Is.
5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Coral.Patches
5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Dive.Trail
5451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Fish.Point
5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Leo's.Is.
5453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Long.Is.
5454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Newman.Is.
5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Rat.Is.
5456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Stick.Is.
5457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Suomi.Is.
5458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Wann.Is.
5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Whale.Bay
5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2009,Wallabi,Woody.Is.
5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Beacon.Is.
5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Coral.Patches
5463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Dive.Trail
5464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Fish.Point
5465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Leo's.Is.
5466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Long.Is.
5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Newman.Is.
5468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Rat.Is.
5469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Stick.Is.
5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Suomi.Is.
5471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Wann.Is.
5472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Whale.Bay
5473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Easter,Woody.Is.
5474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Pelsaert,Beacon.Is.
5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Pelsaert,Coral.Patches
5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Pelsaert,Dive.Trail
5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Pelsaert,Fish.Point
5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Pelsaert,Leo's.Is.
5479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Pelsaert,Long.Is.
5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Pelsaert,Newman.Is.
5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9EFD3b,2010,Pelsaert,Rat.Is.
